-- Estrutura: pessoa_id,agencia,conta,banco,id
1051,42489,96216372,27613,4784
2551,79836,43472928,302442,4785
6101,78642,10488802,81444,4786
7826,56354,85916172,360961,4787
6569,41711,67934207,664261,4788
2340,78146,85755960,475763,4789
3975,66201,59749151,871661,4790
9793,52304,85850695,123300,4791
2148,84288,75787957,440922,4792
1233,3158,87036152,457614,4793
8288,35163,88588323,137202,4794
6878,40730,21168141,142805,4795
3313,91445,25750149,136712,4796
9498,4657,86668621,323546,4797
5675,48635,63051572,593055,4798
2014,56243,32380742,87050,4799
9280,98058,86682313,939781,4800
8059,41808,23851742,625336,4801
5469,22137,83557454,882299,4802
8957,72019,78816742,990207,4803
4512,45424,54091110,64929,4804
2664,72163,17440204,168205,4805
9763,43406,87356988,636933,4806
4015,27716,25711509,266432,4807
286,79870,21000014,707239,4808
5406,27102,33760890,913178,4809
6768,63133,59027211,728445,4810
2112,98422,42847193,847293,4811
6984,63989,14279537,747085,4812
221,25813,82088422,206443,4813
8071,69846,96347158,371868,4814
5446,60073,22473139,269733,4815
9650,56895,85388331,97004,4816
5111,8070,45019515,180191,4817
1174,62721,38882010,635025,4818
1319,44503,95707991,992112,4819
63,2614,93857564,761570,4820
1354,50920,24523427,770452,4821
9780,268,90024216,842153,4822
3076,96499,36922816,76051,4823
4075,32008,76362622,642212,4824
1306,33083,33695421,617733,4825
1903,96164,63013039,394816,4826
8699,18566,7564982,362070,4827
7414,97130,36634509,518518,4828
6622,46229,13537495,455879,4829
3246,8327,11996127,508399,4830
1806,60742,87274102,152364,4831
2587,31209,22841383,811737,4832
6817,31482,86175065,675395,4833
6899,32077,57173437,173669,4834
8794,84957,90057664,792361,4835
9280,53806,10171568,336274,4836
5994,85000,41447248,945171,4837
1857,30748,31840676,47249,4838
2119,82781,43779851,582883,4839
891,47735,13708239,557897,4840
9581,26288,68075053,426619,4841
1098,69024,82879044,341456,4842
8910,96073,57686689,474986,4843
1828,32662,58080879,642499,4844
5067,53632,55349634,408686,4845
8982,28238,62648410,374191,4846
9971,81434,46414124,862100,4847
8836,98836,8563496,402128,4848
7134,34257,83444257,665173,4849
8576,67409,22741304,909117,4850
215,7237,5518282,224926,4851
7311,84265,86459722,885229,4852
2475,79466,7719762,552725,4853
9243,72743,66000741,675719,4854
6368,30620,43008269,295372,4855
2267,96648,45845856,902665,4856
8761,17427,76179626,840232,4857
4924,91516,78507356,832614,4858
3098,64387,38795845,825902,4859
2283,40114,64350049,154509,4860
9499,57831,61505409,88927,4861
9122,53189,47835219,986017,4862
6829,15854,2943853,551461,4863
2447,93117,68277196,54909,4864
6145,15147,34952342,556818,4865
812,2422,39354261,332306,4866
99,24356,24379553,280475,4867
3402,83371,44808234,235672,4868
6631,27494,34619785,648384,4869
3519,36893,99047343,344234,4870
6965,77550,15823016,333823,4871
8868,23337,58842437,378590,4872
9614,33237,21227098,76786,4873
524,8629,7440743,925687,4874
1855,28232,8011151,668646,4875
2890,19730,64625336,849212,4876
7110,79268,88848522,969707,4877
5857,3404,70336573,245579,4878
1610,457,86047780,305618,4879
8669,5905,44611199,776465,4880
6556,86435,31976989,7791,4881
6223,37068,18423638,576815,4882
2016,41978,46353383,69554,4883
2899,32181,5634645,499199,4884
1297,30808,62317280,94123,4885
3450,61825,79310954,927426,4886
6293,96580,91587624,47778,4887
2260,76775,5981465,126403,4888
8368,30262,1415439,424573,4889
8782,63806,22774148,340387,4890
6093,31154,76840350,165929,4891
5711,63347,95578766,839186,4892
9492,36112,17688107,558839,4893
4363,35137,43208530,37332,4894
715,39158,37914817,656515,4895
4549,13555,35157417,433802,4896
3610,33653,23358173,987217,4897
3088,63072,62133702,491583,4898
812,28237,48533731,33466,4899
8501,62694,35704465,995849,4900
101,7660,9950997,864838,4901
5918,49992,69045626,485451,4902
8711,97571,35380736,486697,4903
2596,57036,88561444,473806,4904
9606,33434,80513184,234563,4905
4008,96851,53095122,318545,4906
7402,68437,47822187,153925,4907
8666,39798,18812189,444533,4908
353,38260,64683174,378304,4909
371,48601,84218391,861083,4910
6464,74727,11703122,333031,4911
2777,13422,23282448,510831,4912
3969,1096,7380316,515769,4913
8220,12177,59554695,41557,4914
5462,77995,12560451,907411,4915
223,53618,61926658,473181,4916
7885,90854,45205028,877003,4917
9239,50718,43738872,474679,4918
4923,94382,58859854,653474,4919
8524,19740,4197613,605988,4920
4524,96680,75731513,855648,4921
3252,67144,62291749,913489,4922
7875,60488,83232541,257081,4923
3614,93458,83897483,110235,4924
1285,64286,54502946,369080,4925
6828,35496,58736226,889695,4926
5742,59809,2451934,878203,4927
5336,94161,18998633,348767,4928
7390,51864,45560616,55478,4929
7791,76318,14891356,117058,4930
2861,53794,9050617,319045,4931
6750,17968,11428276,557738,4932
1051,47790,52556798,209604,4933
6529,67182,92329671,97445,4934
3799,86734,28225241,727120,4935
6480,74428,38055432,845887,4936
4158,48337,51856360,842738,4937
4796,78331,33183567,365241,4938
4949,42746,8404235,144828,4939
2655,26786,21552570,394513,4940
4848,46569,77342107,55720,4941
4166,97947,69623058,67223,4942
5954,35755,67593102,911793,4943
4817,42084,46963269,541763,4944
1581,24361,90335591,191672,4945
6616,27056,7916675,321717,4946
1468,15980,71502006,225410,4947
5888,77837,83215960,112050,4948
6527,88693,24316697,182320,4949
9711,32414,42994082,436315,4950
7874,45080,24814370,122040,4951
1078,41930,88363146,74055,4952
9584,54125,98675708,21866,4953
3646,2299,73315569,214237,4954
3876,45145,90900663,256783,4955
2648,47048,47899485,817046,4956
5256,56351,25992168,594798,4957
1786,28672,57111579,833938,4958
8143,46693,40485559,210848,4959
233,95609,21484336,727514,4960
2763,64064,26780160,47547,4961
7916,81010,74772053,629714,4962
1541,2809,79499405,519672,4963
4152,17253,17245742,316995,4964
9723,43026,59690563,544226,4965
1602,28870,89565037,671698,4966
9706,15281,20844677,897675,4967
6188,52201,19188501,431451,4968
2375,18139,98050774,624130,4969
2035,43087,2648860,715475,4970
8160,62938,44133804,150433,4971
4920,5097,41934392,641775,4972
2954,8720,23930389,592991,4973
3597,66974,56779573,987592,4974
7451,59528,7795056,638837,4975
6025,84975,1202626,632071,4976
8371,36331,28298887,233850,4977
1921,54740,11448467,541521,4978
4049,88097,72844696,530816,4979
8480,74509,18065336,919654,4980
7341,56578,60272224,531589,4981
2836,59799,7283733,567737,4982
6141,99288,87915094,608207,4983
3540,38656,11392043,966316,4984
6184,80863,31409420,128643,4985
7687,18485,45034910,747989,4986
9737,69693,18903917,478663,4987
9416,3650,14056249,13,4988
4156,15727,90483841,36751,4989
2475,47933,34924254,239107,4990
2915,71444,62019750,199145,4991
6684,50529,18848059,18287,4992
7680,76182,91245695,39342,4993
4318,5110,15182463,549257,4994
1161,85428,55838215,586616,4995
4099,59314,62655433,577576,4996
8533,87899,19355903,196675,4997
4818,7619,71914706,139119,4998
4601,7423,83731437,54321,4999
5651,25059,8062217,468406,5000
5094,16985,71093828,179772,5001
1242,10027,56872193,364446,5002
64,35547,92078517,393192,5003
9214,76189,82943886,698366,5004
884,4220,34658565,789385,5005
3126,99089,53696662,691861,5006
430,77323,57968268,357546,5007
2140,9656,98420289,865459,5008
7747,8949,7828407,240007,5009
8825,44636,45404469,753020,5010
3108,82820,19118631,126361,5011
1555,32564,21854068,698224,5012
2450,13877,96604422,522874,5013
9047,29021,15671491,518454,5014
6334,1876,13773846,350898,5015
5210,21070,15142401,909827,5016
3713,5524,61892489,831962,5017
6846,58924,81604530,641947,5018
5888,59283,47920328,484414,5019
8006,41009,53688959,717349,5020
5556,88098,11355655,75200,5021
1306,46131,96077026,484477,5022
9337,55880,60704535,863770,5023
3096,10254,23282502,100066,5024
6777,28046,75534320,100251,5025
7071,38571,1467763,655732,5026
3229,32406,93418629,311896,5027
8116,67135,71815170,223308,5028
4824,41943,79555595,640058,5029
982,7528,77951945,909977,5030
946,13403,89836844,125839,5031
9826,95206,33310135,486221,5032
3609,37856,80689329,520157,5033
6550,43612,1130854,169861,5034
8674,45683,75254816,806493,5035
5272,64882,67325154,262345,5036
8409,38330,38207818,890157,5037
3072,59191,304855,602454,5038
5012,84508,684569,573117,5039
4875,88773,67346280,370856,5040
9917,44789,95108492,433031,5041
8646,19768,56876726,46257,5042
4092,62546,77290293,641288,5043
3230,97277,38346580,445679,5044
4611,63590,28566778,599332,5045
5707,44220,17992328,768952,5046
3766,20422,2006334,809926,5047
4304,43709,68276064,979665,5048
7837,38141,81500084,79307,5049
6978,23986,39832950,643285,5050
8150,33513,48151487,681742,5051
8192,36065,28024731,528404,5052
4623,56006,11296948,851541,5053
6029,7377,80039989,549498,5054
2689,18208,5746064,660460,5055
1787,75835,61630097,972128,5056
9430,79297,85770928,941590,5057
1580,30347,74816001,221278,5058
2383,64158,78455984,235545,5059
9612,49726,94974713,15968,5060
9247,49056,34833911,870320,5061
3251,83085,37748931,709970,5062
5812,26530,81063719,515722,5063
1835,73719,46517335,56653,5064
7192,50880,73897368,26278,5065
5031,33785,37111993,158840,5066
8122,89069,61372148,961280,5067
2895,56463,58869334,771611,5068
2324,4045,73597703,688138,5069
4108,74554,64741393,112195,5070
4162,14758,36106405,892687,5071
4930,23216,3890255,501050,5072
1770,72766,51682217,452454,5073
7586,92340,51340929,586921,5074
1202,18878,5918639,434403,5075
2176,41551,42116884,16606,5076
6770,3882,28413298,143001,5077
16,77643,64629983,973706,5078
8618,62648,61052408,355520,5079
9775,47773,66616439,580023,5080
8528,11224,78451207,561778,5081
484,13578,1412431,308973,5082
5276,14876,56847065,221972,5083
6874,21262,89473792,672,5084
7270,34375,21649900,454232,5085
9488,89482,50009050,400569,5086
818,54257,59112246,132096,5087
3133,15735,60985445,642415,5088
5230,47811,58199729,105333,5089
6312,85873,96829192,541279,5090
258,97435,61585159,852754,5091
2085,42393,28708701,649168,5092
7318,60941,62887808,633753,5093
2621,21156,63161329,958037,5094
6127,38370,48059505,505770,5095
5451,88092,99565523,370228,5096
5393,92556,69932459,209297,5097
6311,78928,37012981,868307,5098
3755,67434,42908084,974455,5099
2794,64677,19301797,657826,5100
2563,94149,40089402,703903,5101
5289,97565,38099937,311421,5102
8469,62349,49318976,247540,5103
3787,46248,99616952,144855,5104
9787,24520,31417730,282874,5105
7249,7700,1917338,942578,5106
2400,76015,25908610,587756,5107
7831,65674,67898647,965926,5108
1916,82218,25032105,603614,5109
4807,29175,84152188,563673,5110
5453,38757,36309345,7592,5111
2967,12189,49014640,913004,5112
6782,28359,99574780,34213,5113
3334,90923,93295640,179287,5114
9234,45764,46450940,768725,5115
7174,79254,52883000,190165,5116
9448,52669,5700625,556538,5117
2130,39255,66452337,686966,5118
4039,74973,73790155,337375,5119
7146,1050,64631095,118101,5120
2706,34525,90967383,499523,5121
6610,64441,63297071,282336,5122
8893,7020,68055294,23057,5123
8278,7262,84643946,752709,5124
8592,17222,6376833,769962,5125
660,93303,70034030,285632,5126
6194,30878,63077295,583623,5127
1717,59550,46526990,912925,5128
8117,34581,49870579,372149,5129
8829,2879,52968467,300448,5130
8941,77361,66759903,142799,5131
7123,64109,85928987,331230,5132
9034,98489,47869173,542392,5133
9477,87594,5322159,337536,5134
6452,62393,88021597,352227,5135
141,4894,11168837,293802,5136
6055,76726,21220259,482019,5137
5745,47412,86987350,830480,5138
6430,76227,87596522,292311,5139
2658,55720,57375336,978346,5140
4496,29913,68050742,186736,5141
1174,92227,96520133,935775,5142
2937,16061,72720292,259040,5143
1487,17694,28718650,845197,5144
6629,37342,53778737,945080,5145
4298,37711,75702922,429352,5146
1152,64762,89944584,185485,5147
2,75985,7275633,88041,5148
507,90172,90269238,714922,5149
3688,92395,17732288,683241,5150
8021,27555,18927676,413860,5151
7472,61068,68213532,466123,5152
4759,3063,62980218,892384,5153
200,62819,54908153,72530,5154
5424,25080,7259600,469764,5155
230,77967,93572100,533787,5156
889,63885,20925778,246964,5157
2744,57146,47699337,738955,5158
1970,85402,14392540,154218,5159
1888,34290,68248496,504482,5160
9658,43321,70992232,969496,5161
1305,17934,6914081,422464,5162
3532,83004,17346951,117987,5163
8524,70663,66067066,22431,5164
3399,65458,32572341,108362,5165
4023,43481,19267185,904413,5166
5542,89042,69570425,165904,5167
4852,39436,88392019,199474,5168
5687,56708,50446635,589738,5169
701,96614,40398346,909545,5170
5707,78590,89392657,444295,5171
3989,35842,88668234,490375,5172
1938,12054,81452309,534151,5173
180,57376,10316971,531031,5174
2415,80517,41592936,240033,5175
4840,90219,93730981,958791,5176
9462,97306,54981910,285318,5177
2028,7056,95240573,373748,5178
2513,41542,53812199,616396,5179
5410,74747,50604321,195793,5180
39,20499,97219738,364682,5181
5800,34964,18245765,994896,5182
4649,97287,34902669,264893,5183
5509,16329,42621055,668551,5184
8486,93500,49858983,425844,5185
8091,60123,28843823,123184,5186
1682,44056,28368088,602498,5187
362,48577,99003313,493958,5188
2997,21949,23700373,278984,5189
9300,57255,37943721,596623,5190
7915,55441,82060820,229845,5191
7222,68745,82307279,87980,5192
9898,86904,76798102,605993,5193
2495,7965,38736715,402639,5194
9173,84897,19738533,139478,5195
668,57904,95878183,979133,5196
9828,85433,96524002,331385,5197
9271,14659,73880822,276116,5198
5563,90140,63472254,254686,5199
7808,5781,40159734,480729,5200
6177,19491,61307461,167106,5201
7180,38403,24535123,220042,5202
8328,83350,36234937,81052,5203
3761,23927,53038989,212479,5204
5957,84126,24781934,867906,5205
7222,49149,16177913,843265,5206
1306,49160,5078033,348037,5207
4453,13200,62223057,859540,5208
4481,71575,52231646,871850,5209
9664,79162,26190269,598833,5210
6098,74515,49914094,93618,5211
7849,65746,90016119,316999,5212
3716,42183,65938085,939554,5213
8108,53302,75873928,126202,5214
341,76937,3763826,226445,5215
3343,89646,77495912,700801,5216
2117,50209,63340810,660302,5217
7175,65801,24691089,804053,5218
5802,64814,25889871,977098,5219
9929,6723,5936393,473072,5220
5915,73272,97652250,23496,5221
4730,68225,4977909,915025,5222
9572,39558,83797339,197027,5223
7550,3464,26534613,713358,5224
9704,79777,88204366,282850,5225
245,23975,59996004,713524,5226
1758,85494,36007388,162670,5227
2750,78136,13425774,966827,5228
7110,56349,63529377,601578,5229
9199,75120,22866283,529449,5230
4534,71796,70334035,321901,5231
8202,4905,5004891,545556,5232
3836,54471,775241,195125,5233
1853,77546,44921903,351809,5234
1332,26297,84790019,618049,5235
3229,88604,64047641,175921,5236
2623,87095,48653767,191567,5237
3998,66294,79361018,219237,5238
5700,35246,82966300,306492,5239
5367,27761,89342011,126719,5240
8059,81379,77929501,730233,5241
7747,93816,78175442,935592,5242
1149,28308,46895986,657005,5243
9034,60975,20743759,567324,5244
779,52708,6065699,949257,5245
5631,85741,14675710,720670,5246
7513,78740,62556490,832853,5247
9459,14212,81527765,855595,5248
3697,72100,81230326,509087,5249
1070,90983,40186274,324119,5250
895,55037,7770318,116670,5251
1946,13638,31651525,960220,5252
1459,26215,22945214,9648,5253
2180,94403,56412369,948528,5254
6680,5838,97892256,987310,5255
3130,94864,98961025,972774,5256
4680,61277,28812804,182470,5257
7976,69746,46092132,168055,5258
1259,73548,85996145,12706,5259
7807,2914,52661669,614960,5260
4717,66492,68729463,683844,5261
9135,80541,63799636,425627,5262
1574,86355,84126655,48624,5263
9309,41388,1219689,140795,5264
5608,10391,64905361,581807,5265
8490,13329,16349167,448438,5266
8018,6054,88388391,482509,5267
843,55093,16870587,638859,5268
5323,36394,51619327,648094,5269
2617,30575,6030109,662581,5270
9751,86170,2617913,934094,5271
8563,41169,23795958,712006,5272
7244,71900,45253991,676845,5273
3805,94427,76618279,338371,5274
5024,23851,88214838,852978,5275
9216,15509,34212159,606440,5276
6958,20223,51687254,567004,5277
8982,36300,87921848,255021,5278
447,98607,60706462,987328,5279
1082,22847,59251372,390129,5280
8234,17175,75838317,365226,5281
990,49093,25920839,588005,5282
5980,17729,14667818,23203,5283
4237,20628,74119934,820094,5284
5203,41865,23915830,654147,5285
8953,67010,81398290,361391,5286
8399,19691,63260842,394393,5287
3377,77858,23103706,273900,5288
6464,49188,3062925,749921,5289
3970,97615,50798609,204849,5290
9438,92832,96902367,720946,5291
2173,85587,83147209,838369,5292
2452,78652,46760198,689533,5293
9901,93790,49532830,153321,5294
3580,39672,52582773,902091,5295
8587,86398,25118333,819421,5296
9471,87182,37744786,931848,5297
1768,99097,42376605,544156,5298
9112,3347,71062341,967032,5299
7011,9283,14506742,984044,5300
3656,79382,15016850,551122,5301
3116,54064,28454227,708534,5302
9971,87622,39262563,247,5303
4509,60534,34683997,79856,5304
6780,14957,77409573,345445,5305
4791,89942,66201992,254181,5306
3634,92284,77856433,956689,5307
2276,52773,45281169,265143,5308
2526,54125,53698205,64906,5309
7147,69922,50838485,406455,5310
5881,66821,93480073,300496,5311
5990,42287,9430083,305870,5312
6873,63044,28984428,551550,5313
3190,79866,50546950,466189,5314
1322,89503,18861822,388730,5315
7623,32705,48150038,469387,5316
4240,12681,74792031,909606,5317
689,28121,36579284,978750,5318
6417,36739,75763259,810904,5319
9647,36115,65552454,940528,5320
8295,47244,27015218,597164,5321
2387,90064,94621777,453936,5322
364,7028,93279384,819724,5323
5115,11911,64452092,261026,5324
1873,46534,87660600,472232,5325
6752,18369,23783785,406141,5326
2654,31030,90992146,951594,5327
414,69401,50203579,771037,5328
2399,24719,55965989,289881,5329
578,88375,23156261,523374,5330
1807,29370,87341290,998601,5331
3485,54536,46783182,522621,5332
7232,49633,62402656,499366,5333
4847,18291,26610693,645874,5334
2355,86319,33254832,928375,5335
9908,99455,41328084,342321,5336
5688,16168,58029115,264325,5337
5599,35424,20419570,303538,5338
2347,35309,29236997,381534,5339
3104,23839,5869949,719996,5340
8430,38720,22918857,544971,5341
704,212,28715126,56992,5342
9818,91328,5547336,194517,5343
5519,30233,53306276,186087,5344
8810,53094,43043983,186808,5345
9655,20292,96272542,369019,5346
2930,32007,26555008,131585,5347
8913,88374,33619939,997069,5348
8055,61180,8632991,603631,5349
7662,86764,27272467,566680,5350
8753,52283,28322619,646641,5351
2998,880,75186123,932301,5352
8205,10550,50101386,779462,5353
8086,87083,75473200,640147,5354
4245,85930,25277624,750335,5355
7374,15477,16659246,98140,5356
5778,5736,38964975,940143,5357
2170,92890,42049959,13419,5358
2591,86311,31224995,442705,5359
9204,31604,7023199,284233,5360
5685,33243,31179990,785829,5361
3833,55599,18939011,934700,5362
8573,44516,18002786,906919,5363
6157,52157,82948751,720549,5364
3572,18429,6984225,242469,5365
6198,81143,71560048,891638,5366
6856,48704,52096086,945454,5367
5594,31175,71997356,108474,5368
7901,96770,18275961,404951,5369
8437,37983,71515960,21837,5370
8688,45427,8381327,771851,5371
7498,51293,39837592,737454,5372
339,59093,8655425,736196,5373
2473,82672,66478310,757043,5374
6171,41939,10118857,896256,5375
356,24303,37603617,545595,5376
7255,7065,11778744,647999,5377
3397,42434,87694805,977330,5378
4694,4698,37430119,165554,5379
7286,94342,14279635,172706,5380
894,78296,91172565,968423,5381
2262,98345,86139374,963384,5382
3033,42480,78803985,424343,5383
2797,81857,98628156,625831,5384
790,53719,4740832,679153,5385
3961,74970,39839438,609481,5386
7141,10821,26756570,200263,5387
4531,49885,2947611,673714,5388
2776,92747,80713815,252597,5389
3314,40691,32013630,742037,5390
2094,15342,34542565,914921,5391
6365,45246,69802108,650860,5392
607,74776,8764129,191449,5393
8970,46268,77682558,339626,5394
3853,30214,25512921,118010,5395
7167,66097,51080619,804444,5396
3964,11409,14773869,352164,5397
117,73366,29521003,672009,5398
2178,30431,47034100,242708,5399
4050,48280,97296897,261656,5400
4105,61588,14051423,705349,5401
4122,83694,77688008,814863,5402
1509,46729,86749618,29260,5403
1527,20137,2640743,548425,5404
6431,54025,51904738,522453,5405
3057,34552,63959923,327035,5406
4534,41461,97365983,592772,5407
9929,53386,93468945,902444,5408
3292,99263,70781302,100824,5409
5214,80490,39289020,559462,5410
3375,33193,20214633,544364,5411
8663,26517,51992650,16448,5412
2790,92131,59999434,864756,5413
9642,45048,95602761,65000,5414
9766,81251,25283272,997612,5415
8633,18386,82212493,617035,5416
5327,96489,70038556,159972,5417
4939,92449,2808862,838245,5418
1481,95904,18590215,973749,5419
1443,9484,46131392,188181,5420
8952,95717,31454966,71611,5421
9343,6986,93822418,878721,5422
367,64248,12510440,708895,5423
5529,39460,69648299,153598,5424
5100,58422,1278246,901416,5425
5651,35942,52309521,354485,5426
8943,76129,71703462,5241,5427
2655,98221,92082586,881857,5428
3518,6382,10338618,906133,5429
8700,75031,68306870,462820,5430
268,82132,12428029,851394,5431
8003,31811,28612915,753435,5432
2629,3140,46434657,560039,5433
832,55929,62348538,535804,5434
4346,95929,17820645,173017,5435
3532,93290,61366282,54438,5436
7217,24227,35780180,489090,5437
2922,79000,28432248,759682,5438
9015,54886,87480891,743783,5439
2361,67116,55461038,576206,5440
4760,96327,74262208,234090,5441
5185,36070,79893308,792510,5442
4408,56658,47210301,910768,5443
5730,50969,11067046,93833,5444
2081,6887,13061181,558097,5445
9610,79623,46182180,472893,5446
7478,70406,65891211,534285,5447
6846,87927,30046821,763447,5448
4052,60108,69738487,389855,5449
1906,37914,53647582,361051,5450
4436,56457,4939384,725627,5451
3185,37275,18756323,391807,5452
4392,78083,53620238,167246,5453
5415,99600,61560950,679723,5454
5021,26944,48678898,814409,5455
7021,26442,10887437,561471,5456
2669,70806,50613114,971937,5457
8126,71982,90336058,828953,5458
5329,76858,11551798,396448,5459
7479,73559,15533732,375115,5460
5174,26673,9610902,903789,5461
3436,13245,22278780,409169,5462
9859,1733,88791947,921135,5463
8929,72154,65926504,179140,5464
4567,48686,45933493,610427,5465
8671,21472,57962321,719356,5466
8775,70672,63474372,772931,5467
8814,21873,93189110,766465,5468
1151,11111,29778354,435440,5469
1694,20409,21874420,134450,5470
4861,9642,98604963,795326,5471
8320,98210,93610080,811357,5472
1097,93538,93982122,261043,5473
2769,54396,50848632,302686,5474
6876,37574,2728846,636863,5475
4981,44899,52821095,767169,5476
856,12133,80630746,781821,5477
4246,22345,1091960,252601,5478
2690,32428,12525693,770762,5479
2287,78382,88745107,895466,5480
7707,82297,66359928,946088,5481
2790,67076,49017129,571074,5482
6032,99430,74815006,793572,5483
1779,58100,63674715,37153,5484
5687,21886,71013978,710701,5485
1761,15421,38749192,886260,5486
9255,68714,99206201,952577,5487
4197,73717,7502783,903740,5488
4884,13074,86631067,675127,5489
7857,58159,48875871,414737,5490
6317,23502,17957061,430231,5491
4756,21625,7574285,687978,5492
6879,8713,20292405,9824,5493
741,17663,71975525,616493,5494
4362,77695,2160197,591826,5495
6787,53702,15233216,865986,5496
9203,84412,30592412,47148,5497
7148,96120,25221863,987127,5498
7307,29508,8000019,941006,5499
9755,95657,41133963,709328,5500
6124,30407,26545484,332555,5501
5351,6418,82991881,311797,5502
4113,24967,23980470,8802,5503
5611,89635,73631137,94699,5504
837,31267,51045878,631447,5505
9111,2757,97315979,726724,5506
8357,21491,27994973,778930,5507
977,77843,64134291,479589,5508
3663,31118,97941071,374645,5509
2724,81882,33159195,856140,5510
144,99334,63625689,465181,5511
7222,24259,42668275,834309,5512
5591,98426,85753808,662879,5513
4467,77923,79845896,584871,5514
3310,53791,49736979,320230,5515
7850,5080,21502269,632858,5516
6087,75936,64291983,249899,5517
9169,36137,82250793,264793,5518
9818,65376,61747371,917738,5519
3917,50794,557486,593159,5520
7888,44483,22073589,113370,5521
9210,97805,3399906,587041,5522
5129,39451,4476304,734475,5523
3220,1062,7214627,963599,5524
7792,300,85661668,962885,5525
6001,17615,91742669,197689,5526
1620,59258,68141152,792891,5527
1622,88048,19405277,822994,5528
5334,90364,53188695,340189,5529
8309,10078,71212252,630659,5530
7264,5548,73724130,522459,5531
3177,8784,94283309,971202,5532
5827,65344,13949051,388721,5533
6515,4159,99310463,612717,5534
5275,2218,95145575,328470,5535
2970,24003,42549157,632453,5536
2014,22071,20191913,418372,5537
4793,73092,13363518,678425,5538
2912,22580,23728990,544581,5539
4392,39487,88014944,74133,5540
6498,70984,21111070,508741,5541
7419,80442,17242437,491861,5542
9105,91864,81289379,808748,5543
1494,38333,33439230,486412,5544
6306,10450,32185336,96968,5545
8868,52439,49251616,851732,5546
5208,46010,9853331,425693,5547
8051,44851,17443888,132628,5548
1422,87726,67901040,587153,5549
298,91610,89061330,396925,5550
492,70916,50836464,560603,5551
9182,32392,52957025,907858,5552
8921,75002,91404867,334702,5553
738,78304,18823182,125420,5554
2179,35850,98797920,281855,5555
7069,74580,68706944,462038,5556
7451,68005,66695552,272109,5557
7047,74649,45721692,714517,5558
2140,92416,4882457,177634,5559
166,93133,93356791,196854,5560
9310,18967,53406613,55112,5561
5346,83881,5989686,359115,5562
6899,55323,36995330,671299,5563
9281,60863,69036590,303391,5564
225,4578,81568058,238182,5565
6573,25694,20406561,145648,5566
2934,19944,12167584,149603,5567
7353,970,10983032,286553,5568
4250,79110,35151500,517232,5569
2123,63160,92755699,906308,5570
6212,30747,58263303,151445,5571
3773,78530,78661009,605366,5572
2342,74437,15612482,970799,5573
1159,69530,54002790,674122,5574
9864,38790,76196060,335127,5575
7181,90923,62425173,680245,5576
4444,8270,24713160,137033,5577
2579,17279,9213883,390838,5578
1183,90915,61740031,349868,5579
6748,5174,76866010,508102,5580
4131,51533,91554507,990905,5581
8545,13804,17160245,729692,5582
2516,67666,53126257,824361,5583
8699,59234,18909199,711958,5584
6836,90191,70737688,294546,5585
5390,64933,34824780,61363,5586
6532,76434,85266205,206707,5587
784,18965,99935483,934755,5588
6195,25359,92215087,202787,5589
9937,63292,82593087,306354,5590
9120,51660,88556390,581172,5591
6420,26677,52145673,525952,5592
7210,90500,66660308,772845,5593
3447,47385,96911748,763722,5594
1678,85408,33839601,90161,5595
2856,96396,65174276,61948,5596
6773,59598,20574895,616320,5597
6703,98539,71847501,50709,5598
762,40069,38321449,22419,5599
7639,76634,41996036,386480,5600
2434,32654,48630194,173322,5601
5234,22651,59052759,145641,5602
2845,15834,3604945,139709,5603
2953,73557,2190065,948042,5604
8652,82348,90396325,46063,5605
619,90459,85582826,735572,5606
1869,61552,69699725,943985,5607
914,94665,99981931,401459,5608
4348,95117,84690758,958995,5609
4782,47803,53904422,450808,5610
60,5923,33255259,511943,5611
9504,57845,75571286,340609,5612
3799,43448,15810903,940413,5613
8625,37325,32532924,338819,5614
4709,75015,98648269,907891,5615
5298,64608,5536331,337845,5616
1586,63351,70526355,344087,5617
8888,6182,47038870,387212,5618
2850,45304,4121612,2677,5619
5728,34372,78538592,608400,5620
8600,35605,56458619,656842,5621
7895,5941,53947850,61521,5622
6266,50791,48868774,728085,5623
4916,63063,92104814,359827,5624
50,99395,35413931,316908,5625
8735,41135,45237906,318068,5626
9646,76995,65583980,409445,5627
3331,32190,76628556,127153,5628
9650,37806,4886749,173797,5629
820,39747,54885483,99118,5630
946,64341,71779940,380921,5631
5737,74170,89576199,654317,5632
5321,68031,99776623,578828,5633
9903,46823,73517808,448728,5634
9042,24603,69249980,19532,5635
4040,12952,72871936,304699,5636
7419,36096,76333928,113500,5637
5828,74715,27864612,607442,5638
4456,25430,22322124,230102,5639
6938,7085,74465481,222972,5640
8743,114,87749379,652780,5641
3242,18720,13780826,496771,5642
6432,59907,27032746,835949,5643
7053,52882,69550897,965029,5644
9150,41278,63943015,212731,5645
9786,78214,7252019,784923,5646
4025,39032,13418032,736000,5647
2459,50478,75513228,833431,5648
5017,46918,14616707,402809,5649
2522,7564,98058152,554695,5650
2241,26630,47090457,983747,5651
4776,44189,90223992,916789,5652
5591,25733,31586560,281082,5653
4318,53163,24517452,92168,5654
9296,9244,25113524,933817,5655
540,40085,25172222,138402,5656
8442,43608,33502692,236126,5657
3836,29236,71318598,839360,5658
4322,8434,98862687,712332,5659
3118,8774,30804651,960583,5660
4882,21643,17778249,988553,5661
